0 0.0000000e+00 0.0000000e+00
0.535762 3.4886397e+00 -5.3329290e-01
1.52659 2.9922573e+00 -6.6192879e+00
1.55477 2.8764426e+00 -6.5644456e+00
2.2643 2.9475129e+00 -7.7843031e+00
3.16946 2.0869708e-01 -8.6586933e+00
4.03529 4.7872842e+00 -1.0591725e+01
4.15446 4.7893409e+00 -1.1485306e+01
5.10974 7.3344148e+00 -9.7665558e+00
5.55064 7.5724833e+00 -9.8371391e+00
6.4264 1.0667115e+01 -8.6281199e+00
7.29135 1.0659771e+01 -8.3439107e+00
7.6465 1.2710580e+01 -7.6845020e+00
8.27765 1.3188192e+01 -6.6744678e+00
9.14219 1.2983210e+01 -8.7270244e+00
9.16319 1.3102305e+01 -9.2526061e+00
9.24001 1.2672101e+01 -8.5969367e+00
9.61672 1.1718839e+01 -8.2262251e+00
9.76591 1.1532912e+01 -7.9865873e+00
9.80001 1.1707815e+01 -8.1934174e+00
10.5823 7.5060837e+00 -6.1738962e+00
10.9095 6.7924201e+00 -5.8095899e+00
11.727 8.7526163e+00 -7.9979102e+00
11.9006 9.9230083e+00 -7.3073541e+00
12.5767 1.0148021e+01 -7.9670389e+00
13.4523 1.2669732e+01 -7.0342960e+00
14.2095 1.3705500e+01 -1.7947312e+00
14.4391 1.4299799e+01 -5.3408268e-01
14.798 1.4231898e+01 1.8803600e+00
15.1612 1.4103752e+01 5.3958202e-01
15.4287 1.4084507e+01 -1.4448211e+00
15.766 1.5717694e+01 -2.9826351e+00
15.8529 1.5903409e+01 -2.3797166e+00
16.3045 1.6628785e+01 -1.8184205e+00
16.7591 1.5325368e+01 -1.9014231e+00
16.7882 1.5679871e+01 -2.1923640e+00
17.4253 1.3474398e+01 -3.4393441e+00
17.4847 1.3940279e+01 -3.5890501e+00
17.6539 1.4145269e+01 -5.1939001e+00
18.3386 1.2715714e+01 -6.4881089e+00
18.8932 1.0607707e+01 -4.5332357e+00
18.8992 1.0788359e+01 -4.8054950e+00
19.1873 1.1088246e+01 -5.9643294e+00
19.5639 1.0860802e+01 -5.9016469e+00
19.7104 1.2323911e+01 -5.5846119e+00
19.7849 1.1923169e+01 -5.0770812e+00
20.2457 1.3252763e+01 -4.8671575e+00
20.6161 1.6304152e+01 -5.0941056e+00
21.4406 1.5372074e+01 -3.9850790e+00
21.9782 1.3237061e+01 -4.6597372e+00
22.7957 1.2145145e+01 -1.8970404e+00
23.2561 1.3217578e+01 -9.7523316e-01
23.2701 1.3461232e+01 -7.3698887e-01
23.2751 1.3466396e+01 -9.6047922e-01
23.4413 1.1934014e+01 -9.2603542e-01
23.8072 1.4184117e+01 1.9802620e-01
24.5255 1.6169430e+01 3.5973235e+00
24.6849 1.5736306e+01 3.0316100e+00
24.9637 1.7037228e+01 2.1850824e+00
25.6086 2.0987901e+01 3.7844012e+00
25.8958 2.0226437e+01 3.3368176e+00
26.2177 2.0888553e+01 4.2412885e+00
26.3731 2.1918531e+01 4.5409785e+00
26.7608 2.0505790e+01 4.6706589e+00
27.6565 1.7254740e+01 5.8901002e+00
28.5443 1.8459992e+01 6.1991337e+00
28.9379 1.7161314e+01 7.9851946e+00
29.6134 1.8976856e+01 6.6769776e+00
29.8656 1.7478468e+01 7.8047094e+00
30.8156 1.8804678e+01 7.8830043e+00
31.4403 1.9255963e+01 9.1151112e+00
31.6472 1.8817358e+01 1.0695785e+01
31.7569 1.9074037e+01 1.0128236e+01
32.3227 1.8244033e+01 1.2658923e+01
32.597 1.7482932e+01 1.1416900e+01
32.6682 1.8171740e+01 1.1607340e+01
32.8267 2.0133062e+01 1.1368881e+01
32.8762 2.0450555e+01 1.1359243e+01
33.5571 2.1248112e+01 8.4260009e+00
34.3388 2.1741687e+01 9.9347160e+00
35.1462 2.1730170e+01 9.2120324e+00
35.4112 2.1759991e+01 6.8068738e+00
36.3071 2.4388383e+01 7.5310126e+00
36.9151 2.5348364e+01 8.6725093e+00
36.9295 2.5425325e+01 9.0531056e+00
37.2736 2.3957799e+01 8.9551496e+00
37.8072 2.5728708e+01 8.9313829e+00
38.435 2.6867760e+01 6.0615099e+00
38.8817 2.7388981e+01 7.6807280e+00
39.6928 2.2877751e+01 7.2061795e+00
39.8377 2.1811348e+01 6.3295196e+00
40.8125 2.3120179e+01 8.7365215e+00
41.6462 2.2692508e+01 7.6763943e+00
41.9863 2.5042699e+01 7.5640841e+00
42.6026 2.5710797e+01 6.9533589e+00
42.9063 2.6336024e+01 5.4471740e+00
42.9956 2.6350427e+01 4.8556071e+00
43.5171 2.6040992e+01 5.9690459e+00
44.3424 3.0021117e+01 5.0507832e+00
45.1063 3.1063303e+01 4.1575194e+00
